TS,Electronics Workbench Energy,Network Equipment Energy,Home Office Energy,Total Energy
2012-04-02 14:00:00,0.0,0.019507221750212404,0.008564146134239593,0.9934409515717927
2012-04-02 15:00:00,0.0,0.019031435853865762,0.008088360237892948,1.0300764655904844
2012-04-02 16:00:00,0.0,0.019507221750212404,0.008564146134239593,0.9501444350042482
2012-04-02 17:00:00,0.0,0.019031435853865762,0.008088360237892948,1.1490229396771454
2012-04-02 18:00:00,0.0,0.019031435853865762,0.008564146134239593,0.9967714528462193
2012-04-02 19:00:00,0.0,0.019507221750212404,0.008088360237892948,0.7317587085811386
2012-04-02 20:00:00,0.0,0.019031435853865762,0.008088360237892948,0.9591843670348343
2012-04-02 21:00:00,0.0,0.019031435853865762,0.008564146134239593,1.1794732370433305
2012-04-02 22:00:00,0.0,0.019031435853865762,0.008088360237892948,1.430212404418012
2012-04-02 23:00:00,0.0,0.019031435853865762,0.008088360237892948,0.6042480883602379
2012-04-03 00:00:00,0.0,0.019031435853865762,0.012846219201359388,0.9587085811384877
2012-04-03 01:00:00,0.0,0.019031435853865762,0.008564146134239593,0.447714528462192
2012-04-03 02:00:00,0.0,0.019031435853865762,0.008088360237892948,0.9496686491079015
2012-04-03 03:00:00,0.0,0.019031435853865762,0.012846219201359388,0.34304163126593035
2012-04-03 04:00:00,0.0,0.019031435853865762,0.008564146134239593,0.533355989804588
2012-04-03 05:00:00,0.0,0.019031435853865762,0.008088360237892948,0.5500084961767205
2012-04-03 06:00:00,0.0,0.019031435853865762,0.008564146134239593,1.142837723024639
2012-04-03 07:00:00,0.0,0.019031435853865762,0.008088360237892948,0.3259133389974512
2012-04-03 08:00:00,0.0,0.019031435853865762,0.008564146134239593,0.7479354290569245
2012-04-03 10:00:00,0.0,0.019031435853865762,0.008088360237892948,0.5447748513169074
2012-04-03 11:00:00,0.0,0.019031435853865762,0.008088360237892948,0.4929141886151232
2012-04-03 13:00:00,0.0,0.019507221750212404,0.026168224299065422,1.0695666949872558
2012-04-03 14:00:00,0.0,0.019031435853865762,0.007612574341546305,0.9924893797790995
2012-04-03 15:00:00,0.0,0.019507221750212404,0.008088360237892948,0.8131180968564147
2012-04-03 16:00:00,0.0,0.019031435853865762,0.007612574341546305,0.48672897196261683
2012-04-03 17:00:00,0.0,0.019031435853865762,0.008088360237892948,0.9915378079864061
2012-04-03 18:00:00,0.0,0.019507221750212404,0.008088360237892948,0.9177909940526763
2012-04-03 19:00:00,0.0,0.019031435853865762,0.007612574341546305,0.7274766355140188
2012-04-03 20:00:00,0.0,0.019031435853865762,0.008088360237892948,0.8154970263381479
2012-04-03 21:00:00,0.0,0.019031435853865762,0.007612574341546305,0.944910790144435
2012-04-03 22:00:00,0.0,0.019031435853865762,0.008564146134239593,1.0595751911639761
2012-04-03 23:00:00,0.0,0.019507221750212404,0.007612574341546305,1.055768903993203
2012-04-04 00:00:00,0.0,0.019031435853865762,0.008088360237892948,0.41345794392523366
2012-04-04 01:00:00,0.0,0.019031435853865762,0.007612574341546305,0.9525233644859813
2012-04-04 02:00:00,0.0,0.019031435853865762,0.008088360237892948,1.1223789294817332
2012-04-04 03:00:00,0.0,0.019031435853865762,0.038062871707731524,1.1138147833474936
2012-04-04 04:00:00,0.0,0.019031435853865762,0.06090059473237044,1.0543415463041632
2012-04-04 05:00:00,0.0,0.019507221750212404,0.01760407816482583,1.1780458793542905
2012-04-04 07:00:00,0.0,0.018555649957519117,0.009515717926932881,0.568088360237893
2012-04-04 08:00:00,0.0,0.019031435853865762,0.010943075615972813,0.8045539507221751
2012-04-04 09:00:00,0.0,0.019031435853865762,0.018079864061172474,0.9254035683942227
2012-04-04 10:00:00,0.0,0.019031435853865762,0.010467289719626169,1.0847918436703483
2012-04-04 11:00:00,0.0,0.019031435853865762,0.010467289719626169,1.357892948173322
2012-04-04 12:00:00,0.0,0.019031435853865762,0.009039932030586237,1.4972982158028887
2012-04-04 13:00:00,0.0,0.019031435853865762,0.009039932030586237,1.2394222599830076
2012-04-04 14:00:00,0.0,0.019031435853865762,0.009039932030586237,0.9834494477485132
2012-04-04 15:00:00,0.0,0.019507221750212404,0.008564146134239593,1.1366525063721327
2012-04-04 16:00:00,0.0,0.019031435853865762,0.009515717926932881,1.2303823279524215
2012-04-04 17:00:00,0.0,0.019031435853865762,0.009039932030586237,1.164248088360238
2012-04-04 18:00:00,0.0,0.019507221750212404,0.008088360237892948,1.1276125743415464
2012-04-04 19:00:00,0.0,0.019031435853865762,0.008564146134239593,1.0914528462192015
2012-04-04 20:00:00,0.0,0.019031435853865762,0.009039932030586237,1.4597111299915038
2012-04-04 21:00:00,0.0,0.019031435853865762,0.008088360237892948,1.185658453695837
2012-04-04 22:00:00,0.0,0.019031435853865762,0.008088360237892948,1.125233644859813
2012-04-04 23:00:00,0.0,0.019507221750212404,0.009039932030586237,0.4562786745964316
2012-04-05 00:00:00,0.0,0.019031435853865762,0.011418861512319457,1.0043840271877655
2012-04-05 01:00:00,0.0,0.019031435853865762,0.008564146134239593,0.4310620220900595
2012-04-05 02:00:00,0.0,0.019507221750212404,0.01522514868309261,0.9268309260832626
2012-04-05 03:00:00,0.0,0.019031435853865762,0.045199660152931184,0.5357349192863212
2012-04-05 04:00:00,0.0,0.019031435853865762,0.009515717926932881,0.33352591333899745
2012-04-05 05:00:00,0.0,0.019507221750212404,0.008564146134239593,0.4529481733220051
2012-04-05 06:00:00,0.0,0.019031435853865762,0.008564146134239593,0.967748513169074
2012-04-05 08:00:00,0.0,0.019031435853865762,0.008564146134239593,0.4001359388275276
2012-04-05 09:00:00,0.0,0.019031435853865762,0.008564146134239593,1.6642990654205607
2012-04-05 10:00:00,0.0,0.019031435853865762,0.008564146134239593,1.3345794392523365
2012-04-05 12:00:00,0.0,0.019031435853865762,0.008088360237892948,1.2004078164825829
2012-04-05 13:00:00,0.0,0.019031435853865762,0.008564146134239593,0.7864740866610026
2012-04-05 14:00:00,0.0,0.019507221750212404,0.008564146134239593,0.8911469838572642
2012-04-05 15:00:00,0.0,0.019031435853865762,0.008088360237892948,0.7607816482582838
2012-04-05 16:00:00,0.0,0.019031435853865762,0.008564146134239593,1.349804587935429
2012-04-05 17:00:00,0.0,0.019507221750212404,0.008564146134239593,1.3426677994902294
2012-04-05 18:00:00,0.0,0.019031435853865762,0.008088360237892948,0.7688700084961767
2012-04-05 19:00:00,0.0,0.019031435853865762,0.008564146134239593,1.4197451146983857
2012-04-05 20:00:00,0.0,0.019031435853865762,0.009039932030586237,1.1304672897196262
2012-04-05 21:00:00,0.0,0.019507221750212404,0.008088360237892948,1.3854885301614275
2012-04-05 22:00:00,0.0,0.019031435853865762,0.009039932030586237,1.177570093457944
2012-04-05 23:00:00,0.0,0.019031435853865762,0.008564146134239593,0.5128971962616823
2012-04-06 00:00:00,0.0,0.019507221750212404,0.03092608326253186,0.9372982158028887
2012-04-06 01:00:00,0.0,0.019031435853865762,0.009039932030586237,1.3778759558198812
2012-04-06 02:00:00,0.0,0.019031435853865762,0.03187765505522515,0.5124214103653356
2012-04-06 03:00:00,0.0,0.019507221750212404,0.010943075615972813,0.37301614273576894
2012-04-06 04:00:00,0.0,0.019031435853865762,0.009991503823279525,1.0376890399320307
2012-04-06 05:00:00,0.0,0.019031435853865762,0.008564146134239593,0.34209005947323706
2012-04-06 06:00:00,0.0,0.019031435853865762,0.009039932030586237,0.8602209005947324
2012-04-06 07:00:00,0.0,0.019507221750212404,0.012846219201359388,0.3806287170773152
2012-04-06 08:00:00,0.0,0.019031435853865762,0.03711129991503823,0.5718946474086661
2012-04-06 09:00:00,0.0,0.019031435853865762,0.02331350892098556,0.8992353440951572
2012-04-06 10:00:00,0.0,0.019031435853865762,0.008564146134239593,1.0686151231945624
2012-04-06 14:00:00,0.0,0.019507221750212404,0.029022939677145285,1.1528292268479186
2012-04-06 15:00:00,0.0,0.019031435853865762,0.028547153780798643,1.1233305012744266
2012-04-06 16:00:00,0.0,0.019507221750212404,0.028547153780798643,0.9767884451996602
2012-04-06 17:00:00,0.0,0.019031435853865762,0.01760407816482583,1.0614783347493628
2012-04-06 18:00:00,0.0,0.019507221750212404,0.008088360237892948,1.4454375531011046
2012-04-06 19:00:00,0.0,0.019507221750212404,0.008564146134239593,1.4706542056074767
2012-04-06 20:00:00,0.0,0.019031435853865762,0.009039932030586237,0.870212404418012
2012-04-06 21:00:00,0.0,0.019031435853865762,0.008564146134239593,1.1566355140186917
2012-04-06 22:00:00,0.0,0.019031435853865762,0.008564146134239593,1.3988105352591333
2012-04-06 23:00:00,0.0,0.019031435853865762,0.009039932030586237,1.0838402718776552
2012-04-07 00:00:00,0.0,0.019031435853865762,0.009039932030586237,0.3273406966864911
2012-04-07 01:00:00,0.0,0.018555649957519117,0.008088360237892948,0.371588785046729
2012-04-07 02:00:00,0.0,0.019031435853865762,0.008564146134239593,0.3606457094307562
2012-04-07 03:00:00,0.0,0.019031435853865762,0.009039932030586237,0.8963806287170774
2012-04-07 04:00:00,0.0,0.019031435853865762,0.008088360237892948,0.8411894647408666
2012-04-07 05:00:00,0.0,0.019507221750212404,0.008564146134239593,0.7027357689039933
2012-04-07 06:00:00,0.0,0.019031435853865762,0.012846219201359388,0.3425658453695837
2012-04-07 07:00:00,0.0,0.019031435853865762,0.007136788445199661,0.427731520815633
2012-04-07 08:00:00,0.0,0.018555649957519117,0.008088360237892948,0.8449957519116398
2012-04-07 09:00:00,0.0,0.019031435853865762,0.009515717926932881,0.6637213254035684
2012-04-07 10:00:00,0.0,0.018555649957519117,0.012370433305012744,1.487782497875956
2012-04-07 11:00:00,0.0,0.019031435853865762,0.008564146134239593,0.9734579439252337
2012-04-07 12:00:00,0.0,0.019507221750212404,0.008088360237892948,1.4868309260832626
2012-04-07 14:00:00,0.0,0.019507221750212404,0.008088360237892948,1.11714528462192
2012-04-07 15:00:00,0.0,0.019031435853865762,0.008088360237892948,1.2142056074766356
2012-04-07 16:00:00,0.0,0.01998300764655905,0.008564146134239593,0.918266779949023
2012-04-07 17:00:00,0.0,0.019031435853865762,0.007612574341546305,0.8816312659303314
2012-04-07 18:00:00,0.0,0.019507221750212404,0.009039932030586237,1.5505862361937128
2012-04-07 19:00:00,0.0,0.019031435853865762,0.008564146134239593,1.1999320305862362
2012-04-07 20:00:00,0.0,0.019031435853865762,0.008088360237892948,1.071945624468989
2012-04-07 21:00:00,0.0,0.019507221750212404,0.008564146134239593,1.340764655904843
2012-04-07 22:00:00,0.0,0.018555649957519117,0.011418861512319457,1.094783347493628
2012-04-07 23:00:00,0.0,0.019031435853865762,0.008564146134239593,1.4435344095157179
2012-04-08 00:00:00,0.0,0.019031435853865762,0.008088360237892948,0.5490569243840272
2012-04-08 01:00:00,0.0,0.018555649957519117,0.008088360237892948,0.8635514018691589
2012-04-08 02:00:00,0.0,0.019031435853865762,0.008088360237892948,0.35350892098555653
2012-04-08 03:00:00,0.0,0.019031435853865762,0.008564146134239593,0.3135429056924384
2012-04-08 04:00:00,0.0,0.019031435853865762,0.008088360237892948,0.3259133389974512
2012-04-08 05:00:00,0.0,0.019507221750212404,0.029974511469838573,0.43391673746813936
2012-04-08 06:00:00,0.0,0.019507221750212404,0.0118946474086661,0.5343075615972812
2012-04-08 07:00:00,0.0,0.018555649957519117,0.007612574341546305,0.39918436703483434
2012-04-08 08:00:00,0.0,0.019031435853865762,0.007612574341546305,0.3768224299065421
2012-04-08 09:00:00,0.0,0.019031435853865762,0.008564146134239593,0.4220220900594733
2012-04-08 10:00:00,0.0,0.018555649957519117,0.008564146134239593,0.9891588785046729
2012-04-08 11:00:00,0.0,0.018555649957519117,0.008564146134239593,1.0257943925233646
2012-04-08 12:00:00,0.0,0.019031435853865762,0.01760407816482583,1.549158878504673
2012-04-08 13:00:00,0.0,0.019031435853865762,0.008088360237892948,1.1009685641461342
2012-04-08 14:00:00,0.0,0.019031435853865762,0.008088360237892948,0.930161427357689
2012-04-08 15:00:00,0.0,0.019507221750212404,0.008564146134239593,0.9235004248088361
2012-04-08 16:00:00,0.0,0.019507221750212404,0.007136788445199661,1.0100934579439254
2012-04-08 17:00:00,0.0,0.01998300764655905,0.007612574341546305,1.0119966015293118
2012-04-08 18:00:00,0.0,0.019507221750212404,0.008088360237892948,1.093355989804588
2012-04-08 19:00:00,0.0,0.019031435853865762,0.007612574341546305,0.9824978759558199
2012-04-08 20:00:00,0.0,0.019507221750212404,0.007136788445199661,1.2546474086661004
2012-04-08 21:00:00,0.0,0.019031435853865762,0.009515717926932881,1.0538657604078165
2012-04-08 22:00:00,0.0,0.019031435853865762,0.007136788445199661,1.2270518266779948
2012-04-08 23:00:00,0.0,0.018555649957519117,0.007612574341546305,0.8654545454545455
2012-04-09 00:00:00,0.0,0.019031435853865762,0.013322005097706032,0.34827527612574344
2012-04-09 01:00:00,0.0,0.018555649957519117,0.009991503823279525,0.39299915038232797
2012-04-09 02:00:00,0.0,0.018555649957519117,0.007612574341546305,0.39918436703483434
2012-04-09 03:00:00,0.0,0.018555649957519117,0.007612574341546305,0.3397111299915038
2012-04-09 04:00:00,0.0,0.019031435853865762,0.008564146134239593,0.32258283772302465
2012-04-09 05:00:00,0.0,0.018555649957519117,0.007612574341546305,0.31306711979609175
2012-04-09 06:00:00,0.0,0.018555649957519117,0.007612574341546305,0.34209005947323706
2012-04-09 07:00:00,0.0,0.018555649957519117,0.009039932030586237,0.3135429056924384
2012-04-09 08:00:00,0.0,0.018555649957519117,0.007612574341546305,0.34875106202209005
2012-04-09 09:00:00,0.0,0.019031435853865762,0.008088360237892948,0.3554120645709431
2012-04-09 10:00:00,0.0,0.018555649957519117,0.010943075615972813,0.6955989804587935
2012-04-09 11:00:00,0.0,0.018555649957519117,0.008088360237892948,1.0039082412914189
2012-04-09 12:00:00,0.0,0.019031435853865762,0.007612574341546305,1.2265760407816484
2012-04-09 13:00:00,0.0,0.019507221750212404,0.008564146134239593,1.2746304163126594
2012-04-09 14:00:00,0.0,0.019507221750212404,0.008088360237892948,0.7997960917587086
2012-04-09 15:00:00,0.0,0.01998300764655905,0.007136788445199661,0.8069328802039083
2012-04-09 16:00:00,0.0,0.019507221750212404,0.009991503823279525,0.7898045879354291
2012-04-09 17:00:00,0.0,0.019507221750212404,0.007136788445199661,0.5052846219201359
2012-04-09 18:00:00,0.0,0.019507221750212404,0.008564146134239593,0.7422259983007646
2012-04-09 19:00:00,0.0,0.019031435853865762,0.007612574341546305,0.9039932030586236
2012-04-09 20:00:00,0.0,0.019507221750212404,0.008564146134239593,0.8997111299915038
2012-04-09 21:00:00,0.0,0.018555649957519117,0.007136788445199661,0.9306372132540357
2012-04-09 22:00:00,0.0,0.019031435853865762,0.008564146134239593,0.7917077315208156
2012-04-09 23:00:00,0.0,0.019031435853865762,0.009991503823279525,0.8254885301614274
2012-04-10 00:00:00,0.0,0.018555649957519117,0.009039932030586237,0.568088360237893
2012-04-10 01:00:00,0.0,0.019031435853865762,0.008088360237892948,0.3392353440951572
2012-04-10 02:00:00,0.0,0.018555649957519117,0.009039932030586237,0.35826677994902295
2012-04-10 03:00:00,0.0,0.019031435853865762,0.007612574341546305,0.7427017841971113
2012-04-10 04:00:00,0.0,0.018555649957519117,0.009515717926932881,0.5695157179269329
2012-04-10 05:00:00,0.0,0.018555649957519117,0.008564146134239593,0.6223279524214104
2012-04-10 06:00:00,0.0,0.019031435853865762,0.03282922684791844,0.4810195412064571
2012-04-10 08:00:00,0.0,0.018555649957519117,0.007612574341546305,0.33257434154630416
2012-04-10 09:00:00,0.0,0.018555649957519117,0.008564146134239593,0.4581818181818182
2012-04-10 10:00:00,0.0,0.018555649957519117,0.008088360237892948,0.6404078164825828
2012-04-10 11:00:00,0.0,0.019031435853865762,0.008088360237892948,0.7674426508071368
2012-04-10 12:00:00,0.0,0.019031435853865762,0.009039932030586237,0.9135089209855566
2012-04-10 13:00:00,0.0,0.019031435853865762,0.008088360237892948,0.4919626168224299
2012-04-10 14:00:00,0.0,0.019507221750212404,0.009991503823279525,0.3411384876805438
2012-04-10 15:00:00,0.0,0.019507221750212404,0.007612574341546305,0.3297196261682243
2012-04-10 16:00:00,0.0,0.01998300764655905,0.008564146134239593,0.31925233644859813
2012-04-10 17:00:00,0.0,0.019507221750212404,0.008088360237892948,0.35921835174171624
2012-04-10 18:00:00,0.0,0.019507221750212404,0.008088360237892948,0.3144944774851317
2012-04-10 19:00:00,0.0,0.019507221750212404,0.008088360237892948,0.33114698385726427
2012-04-10 20:00:00,0.0,0.019031435853865762,0.008088360237892948,0.9097026338147833
2012-04-10 21:00:00,0.0,0.019031435853865762,0.008088360237892948,0.8459473237043331
2012-04-10 22:00:00,0.0,0.019031435853865762,0.007612574341546305,0.39490229396771453
2012-04-10 23:00:00,0.0,0.019507221750212404,0.008564146134239593,0.8169243840271878
2012-04-11 00:00:00,0.0,0.019031435853865762,0.018079864061172474,0.35160577740016996
2012-04-11 01:00:00,0.0,0.019031435853865762,0.007612574341546305,0.3444689889549703
2012-04-11 02:00:00,0.0,0.019031435853865762,0.009039932030586237,0.31687340696686495
2012-04-11 03:00:00,0.0,0.019031435853865762,0.012370433305012744,0.34399320305862363
2012-04-11 04:00:00,0.0,0.019031435853865762,0.009991503823279525,0.3696856414613424
2012-04-11 05:00:00,0.0,0.019031435853865762,0.01760407816482583,0.9125573491928632
2012-04-11 06:00:00,0.0,0.019031435853865762,0.049005947323704335,0.48672897196261683
2012-04-11 07:00:00,0.0,0.019031435853865762,0.0118946474086661,0.8154970263381479
2012-04-11 08:00:00,0.0,0.019031435853865762,0.008088360237892948,0.5804587935429057
2012-04-11 09:00:00,0.0,0.019507221750212404,0.03949022939677145,0.7222429906542056
2012-04-11 10:00:00,0.0,0.019031435853865762,0.0118946474086661,0.5561937128292269
2012-04-11 11:00:00,0.0,0.019507221750212404,0.008564146134239593,0.7460322854715379
2012-04-11 12:00:00,0.0,0.019031435853865762,0.008564146134239593,0.9239762107051827
2012-04-11 13:00:00,0.0,0.019507221750212404,0.008088360237892948,0.9006627017841972
2012-04-11 14:00:00,0.0,0.019507221750212404,0.009039932030586237,0.3425658453695837
2012-04-11 15:00:00,0.0,0.019031435853865762,0.007136788445199661,0.30830926083262533
2012-04-11 16:00:00,0.0,0.019507221750212404,0.007612574341546305,0.35350892098555653
2012-04-11 17:00:00,0.0,0.019507221750212404,0.012846219201359388,0.33114698385726427
2012-04-11 18:00:00,0.0,0.019507221750212404,0.007612574341546305,0.8392863211554801
2012-04-11 19:00:00,0.0,0.019507221750212404,0.007612574341546305,0.7950382327952422
2012-04-11 20:00:00,0.0,0.019031435853865762,0.008088360237892948,0.7598300764655905
2012-04-11 21:00:00,0.0,0.019031435853865762,0.007612574341546305,0.37920135938827526
2012-04-11 22:00:00,0.0,0.019031435853865762,0.007612574341546305,0.9097026338147833
2012-04-11 23:00:00,0.0,0.019031435853865762,0.009515717926932881,0.3673067119796092
2012-04-12 00:00:00,0.0,0.019507221750212404,0.013797790994052676,0.3511299915038233
2012-04-12 01:00:00,0.0,0.019031435853865762,0.010467289719626169,0.8240611724723874
2012-04-12 02:00:00,0.0,0.019031435853865762,0.008088360237892948,0.441053525913339
2012-04-12 03:00:00,0.0,0.019507221750212404,0.009991503823279525,0.4182158028887001
2012-04-12 04:00:00,0.0,0.019031435853865762,0.008088360237892948,0.8311979609175871
2012-04-12 05:00:00,0.0,0.019031435853865762,0.008564146134239593,0.3601699235344095
2012-04-12 06:00:00,0.0,0.019507221750212404,0.008088360237892948,1.6690569243840272
2012-04-12 08:00:00,0.0,0.019031435853865762,0.007136788445199661,0.7146304163126593
2012-04-12 09:00:00,0.0,0.019031435853865762,0.014273576890399322,0.9073237043330502
2012-04-12 10:00:00,0.0,0.019031435853865762,0.009515717926932881,0.6737128292268479
2012-04-12 11:00:00,0.0,0.019031435853865762,0.009991503823279525,0.8930501274426509
2012-04-12 12:00:00,0.0,0.019031435853865762,0.008564146134239593,1.2827187765505523
2012-04-12 13:00:00,0.0,0.019031435853865762,0.008088360237892948,1.3255395072217502
2012-04-12 15:00:00,0.0,0.019507221750212404,0.015700934579439253,0.9116057774001699
2012-04-12 16:00:00,0.0,0.019031435853865762,0.008088360237892948,0.8706881903143585
2012-04-12 17:00:00,0.0,0.019507221750212404,0.007612574341546305,0.8116907391673747
2012-04-12 18:00:00,0.0,0.019031435853865762,0.007612574341546305,0.3468479184367035
2012-04-12 19:00:00,0.0,0.019507221750212404,0.008088360237892948,0.9177909940526763
2012-04-12 20:00:00,0.0,0.019031435853865762,0.008564146134239593,1.0096176720475787
2012-04-12 21:00:00,0.0,0.019031435853865762,0.007612574341546305,0.7969413763806288
2012-04-12 22:00:00,0.0,0.019031435853865762,0.007612574341546305,0.45009345794392525
2012-04-12 23:00:00,0.0,0.019507221750212404,0.008088360237892948,0.939677145284622
2012-04-13 00:00:00,0.0,0.019031435853865762,0.008088360237892948,0.462463891248938
2012-04-13 01:00:00,0.0,0.019507221750212404,0.007612574341546305,0.34399320305862363
2012-04-13 02:00:00,0.0,0.019031435853865762,0.008564146134239593,0.3149702633814783
2012-04-13 03:00:00,0.0,0.019031435853865762,0.008564146134239593,0.34970263381478334
2012-04-13 04:00:00,0.0,0.019507221750212404,0.040917587085811384,0.5176550552251487
2012-04-13 05:00:00,0.0,0.01998300764655905,0.013322005097706032,0.3749192863211555
2012-04-13 06:00:00,0.0,0.019031435853865762,0.049005947323704335,0.4938657604078165
2012-04-13 07:00:00,0.0,0.019507221750212404,0.025216652506372134,0.406321155480034
2012-04-13 08:00:00,0.0,0.019031435853865762,0.008564146134239593,0.35398470688190314
2012-04-13 09:00:00,0.0,0.019031435853865762,0.008088360237892948,1.634800339847069
2012-04-13 10:00:00,0.0,0.019031435853865762,0.012846219201359388,0.5956839422259983
2012-04-13 11:00:00,0.0,0.019507221750212404,0.008088360237892948,0.9572812234494478
2012-04-13 12:00:00,0.0,0.019031435853865762,0.012370433305012744,1.0300764655904844
2012-04-13 13:00:00,0.0,0.019031435853865762,0.007612574341546305,0.3706372132540357
2012-04-13 14:00:00,0.0,0.019507221750212404,0.008088360237892948,0.3211554800339847
2012-04-13 15:00:00,0.0,0.019031435853865762,0.008564146134239593,0.3444689889549703
2012-04-13 16:00:00,0.0,0.019031435853865762,0.008088360237892948,0.3163976210705183
2012-04-13 17:00:00,0.0,0.019507221750212404,0.008564146134239593,1.0881223449447748
2012-04-13 18:00:00,0.0,0.019031435853865762,0.008088360237892948,0.8768734069668649
2012-04-13 19:00:00,0.0,0.019031435853865762,0.007612574341546305,0.5152761257434155
2012-04-13 20:00:00,0.0,0.019507221750212404,0.008088360237892948,1.1223789294817332
2012-04-13 21:00:00,0.0,0.019031435853865762,0.008088360237892948,1.0381648258283773
2012-04-13 22:00:00,0.0,0.019031435853865762,0.028071367884451998,0.9853525913338997
2012-04-13 23:00:00,0.0,0.019507221750212404,0.0118946474086661,0.3673067119796092
2012-04-14 00:00:00,0.0,0.019031435853865762,0.008564146134239593,0.4462871707731521
2012-04-14 01:00:00,0.0,0.019507221750212404,0.009039932030586237,0.34732370433305015
2012-04-14 02:00:00,0.0,0.019031435853865762,0.009039932030586237,0.4724553950722175
2012-04-14 03:00:00,0.0,0.019031435853865762,0.057094307561597286,0.5823619371282923
2012-04-14 05:00:00,0.0,0.019031435853865762,0.038538657604078166,0.5266949872557349
2012-04-14 06:00:00,0.0,0.019507221750212404,0.02474086661002549,0.4272557349192863
2012-04-14 07:00:00,0.0,0.019031435853865762,0.008088360237892948,0.5190824129141887
2012-04-14 08:00:00,0.0,0.019031435853865762,0.008564146134239593,0.9815463041631266
2012-04-14 09:00:00,0.0,0.019507221750212404,0.007612574341546305,1.1028717077315209
2012-04-14 10:00:00,0.0,0.019031435853865762,0.008564146134239593,0.9939167374681394
2012-04-14 11:00:00,0.0,0.019031435853865762,0.008088360237892948,0.49529311809685644
2012-04-14 12:00:00,0.0,0.019031435853865762,0.007612574341546305,0.9534749362786746
2012-04-14 13:00:00,0.0,0.019507221750212404,0.008088360237892948,0.8302463891248938
2012-04-14 14:00:00,0.0,0.019031435853865762,0.007612574341546305,0.3316227697536109
2012-04-14 15:00:00,0.0,0.019031435853865762,0.008088360237892948,0.5752251486830926
2012-04-14 16:00:00,0.0,0.019507221750212404,0.007612574341546305,0.7598300764655905
2012-04-14 17:00:00,0.0,0.019031435853865762,0.008088360237892948,1.0629056924384028
2012-04-14 18:00:00,0.0,0.019507221750212404,0.008088360237892948,1.0400679694137638
2012-04-14 19:00:00,0.0,0.019031435853865762,0.007612574341546305,0.8559388275276126
2012-04-14 20:00:00,0.0,0.019031435853865762,0.008088360237892948,0.8369073916737468
2012-04-14 21:00:00,0.0,0.019507221750212404,0.007612574341546305,0.7217672047578589
2012-04-14 22:00:00,0.0,0.019031435853865762,0.008088360237892948,1.12142735768904
2012-04-14 23:00:00,0.0,0.019031435853865762,0.007612574341546305,0.3739677145284622
2012-04-15 00:00:00,0.0,0.019031435853865762,0.008088360237892948,0.7988445199660154
2012-04-15 01:00:00,0.0,0.019031435853865762,0.008088360237892948,0.3135429056924384
2012-04-15 02:00:00,0.0,0.018555649957519117,0.008088360237892948,0.5052846219201359
