TS,Mobile Phone Charger Energy,Total Energy
2017-09-22 04:00:00,0.0001173841684349346,0.18609042154933347
2017-09-22 05:00:00,0.00011753223170959366,0.18686112716778736
2017-09-22 06:00:00,0.00011871442957073557,0.18749960271886384
2017-09-22 07:00:00,0.00011871442957073557,0.1881471971869429
2017-09-22 08:00:00,0.00011871442957073557,0.18878017856826643
2017-09-22 09:00:00,0.00011871442957073557,0.18940441696161434
2017-09-22 10:00:00,0.00011871442957073557,0.19003202552571286
2017-09-22 11:00:00,0.00011871442957073557,0.1906579361437062
2017-09-22 12:00:00,0.00011871442957073557,0.1912793286883675
2017-09-22 13:00:00,0.00011966447476960582,0.19215693500183828
2017-09-22 14:00:00,0.00011990157386644292,0.1931864018029029
2017-09-22 15:00:00,0.00011990157386644292,0.19388776137660993
2017-09-22 16:00:00,0.00011990157386644292,0.1944244538138709
2017-09-22 17:00:00,0.00011990157386644292,0.19484080510411375
2017-09-22 18:00:00,0.00011990157386644292,0.19522067314181335
2017-09-22 19:00:00,0.00011990157386644292,0.19578403147805437
2017-09-22 20:00:00,9.519149511359868e-05,0.15438486255160905
2017-09-22 21:00:00,0.000123463006753565,0.1965833716764453
2017-09-22 22:00:00,0.000123463006753565,0.19706301325647765
2017-09-22 23:00:00,0.000123463006753565,0.19755108685863254
2017-09-23 00:00:00,0.000123463006753565,0.1980872777274286
2017-09-23 01:00:00,0.000123463006753565,0.1992033348334221
2017-09-23 02:00:00,0.000123463006753565,0.2009955603111677
2017-09-23 03:00:00,0.000123463006753565,0.20310321959138958
2017-09-23 04:00:00,0.000123463006753565,0.20420306327416443
2017-09-23 05:00:00,0.000123463006753565,0.2046647262133629
2017-09-23 06:00:00,0.000123463006753565,0.20501938359313165
2017-09-23 07:00:00,0.000123463006753565,0.20537100221326568
2017-09-23 08:00:00,0.000123463006753565,0.2057118933358765
2017-09-23 09:00:00,0.000123463006753565,0.2060617022204842
2017-09-23 10:00:00,0.000123463006753565,0.20640344314055334
2017-09-23 11:00:00,0.000123463006753565,0.20679854586695223
2017-09-23 12:00:00,0.000123463006753565,0.20713819840234785
2017-09-23 13:00:00,0.000123463006753565,0.20751199155887648
2017-09-23 14:00:00,0.000123463006753565,0.20788453194841083
2017-09-23 15:00:00,0.000123463006753565,0.2082649797082415
2017-09-23 16:00:00,0.000123463006753565,0.2087213694184309
2017-09-23 17:00:00,0.000123463006753565,0.20930557235969302
2017-09-23 18:00:00,0.000123463006753565,0.20965459179334406
2017-09-23 19:00:00,0.000123463006753565,0.2099955768982116
2017-09-23 20:00:00,0.000123463006753565,0.2103451889147236
2017-09-23 21:00:00,0.000123463006753565,0.2106824140697968
2017-09-23 22:00:00,0.000123463006753565,0.21110134476078435
2017-09-23 23:00:00,0.000123463006753565,0.21187412293532115
2017-09-24 00:00:00,0.000123463006753565,0.21322210978426853
2017-09-24 01:00:00,0.000123463006753565,0.2176390051163611
2017-09-24 02:00:00,0.000123463006753565,0.22192270450728685
2017-09-24 03:00:00,0.000123463006753565,0.22377965408132133
2017-09-24 04:00:00,0.000123463006753565,0.22511465950739518
2017-09-24 05:00:00,0.000123463006753565,0.22770848108745587
2017-09-24 06:00:00,0.000123463006753565,0.22850589943113697
2017-09-24 07:00:00,0.000123463006753565,0.22885843248214102
2017-09-24 08:00:00,0.000123463006753565,0.2292117398150357
2017-09-24 09:00:00,0.000123463006753565,0.2295565389507155
2017-09-24 10:00:00,0.000123463006753565,0.22989597417275254
2017-09-24 11:00:00,0.000123463006753565,0.23024510308748863
2017-09-24 12:00:00,0.00012360183668370188,0.2305791823101782
2017-09-24 13:00:00,0.00012465015104927234,0.23093686921623716
2017-09-24 14:00:00,0.00012465015104927234,0.23133975664135514
2017-09-24 15:00:00,0.00012465015104927234,0.2317915722186207
2017-09-24 16:00:00,0.00012465015104927234,0.23227265057301316
2017-09-24 17:00:00,0.00012465015104927234,0.23297805764924395
2017-09-24 18:00:00,0.00012465015104927234,0.2336976022949874
2017-09-24 19:00:00,0.00012465015104927234,0.23526375098091923
2017-09-24 20:00:00,0.00012465015104927234,0.23970326470946807
2017-09-24 21:00:00,0.00012465015104927234,0.24408754720918374
2017-09-24 22:00:00,0.00012465015104927234,0.24589706476264553
2017-09-24 23:00:00,0.00012465015104927234,0.24631863882826488
2017-09-25 00:00:00,0.00012465015104927234,0.246708961650062
2017-09-25 01:00:00,0.0001259939324395522,0.2472173799375846
2017-09-25 02:00:00,0.0001324460616867217,0.24832425745031153
2017-09-25 03:00:00,0.00013533444971063855,0.24943195936879936
2017-09-25 04:00:00,0.0001356473941374792,0.2501689464618698
2017-09-25 05:00:00,0.0001365215940063459,0.2506315113009707
2017-09-25 06:00:00,0.0001365215940063459,0.2509799714577535
2017-09-25 07:00:00,0.0001365215940063459,0.25133371176855385
2017-09-25 08:00:00,0.0001365215940063459,0.251689153982607
2017-09-25 09:00:00,0.0001365215940063459,0.2520308550014373
2017-09-25 10:00:00,0.00013726586752729354,0.25239101380572976
2017-09-25 11:00:00,0.00013770873830205326,0.25273002396415645
2017-09-25 12:00:00,0.00013770873830205326,0.25308496658831847
2017-09-25 13:00:00,0.00013770873830205326,0.2535655051218187
2017-09-25 14:00:00,0.00013770873830205326,0.25451094255201007
2017-09-25 15:00:00,0.00013770873830205326,0.2551769941460266
2017-09-25 16:00:00,0.00013770873830205326,0.2558015207516286
2017-09-25 17:00:00,0.00013770873830205326,0.2566246625336238
2017-09-25 18:00:00,0.00013770873830205326,0.25783899210394057
2017-09-25 19:00:00,0.00013770873830205326,0.25854724140147267
2017-09-25 20:00:00,0.00013770873830205326,0.25917553916878733
2017-09-25 21:00:00,0.00013770873830205326,0.2598097268206202
2017-09-25 22:00:00,0.00013770873830205326,0.2605207945965677
2017-09-25 23:00:00,0.00013818524483185803,0.26112680735711574
2017-09-26 00:00:00,0.0001388958825977606,0.2621067455088765
2017-09-26 01:00:00,0.0001388958825977606,0.26327616145333904
2017-09-26 02:00:00,0.0001388958825977606,0.2642829234602236
2017-09-26 03:00:00,0.0001388958825977606,0.2653808436394771
2017-09-26 04:00:00,0.0001388958825977606,0.2666943419680604
2017-09-26 05:00:00,0.0001388958825977606,0.2709350274937673
2017-09-26 06:00:00,0.0001388958825977606,0.2743991122403052
2017-09-26 07:00:00,0.0001388958825977606,0.27523026394867345
2017-09-26 08:00:00,0.0001388958825977606,0.2755872359300565
2017-09-26 09:00:00,0.0001388958825977606,0.27602557873861505
2017-09-26 10:00:00,0.0001388958825977606,0.2765207679517735
2017-09-26 11:00:00,0.0001388958825977606,0.276882872683424
2017-09-26 12:00:00,0.0001388958825977606,0.27725313243686134
2017-09-26 13:00:00,0.0001388958825977606,0.27780367093375796
2017-09-26 14:00:00,0.0001388958825977606,0.2785027792202131
2017-09-26 15:00:00,0.0001388958825977606,0.27908192888392314
2017-09-26 16:00:00,0.0001388958825977606,0.27958112108169425
2017-09-26 17:00:00,0.0001388958825977606,0.2799276801587925
2017-09-26 18:00:00,0.0001388958825977606,0.2804080620551981
2017-09-26 19:00:00,0.0001388958825977606,0.28106018284066686
2017-09-26 20:00:00,0.0001388958825977606,0.281747915976433
2017-09-26 21:00:00,0.00014006258163059746,0.28235792776444607
2017-09-26 22:00:00,0.00014008302689346797,0.2827234056347079
2017-09-26 23:00:00,0.00014114024484125623,0.28347263746166396
2017-09-27 00:00:00,0.0001456299586151606,0.28468898814514415
2017-09-27 01:00:00,0.0001472058926677121,0.28588368201904757
2017-09-27 02:00:00,0.0001472058926677121,0.28702268398617864
2017-09-27 03:00:00,0.0001472058926677121,0.2882511844320008
2017-09-27 04:00:00,0.00014820804031067173,0.2897590835747276
2017-09-27 05:00:00,0.00014839303696341947,0.29100600289406
2017-09-27 06:00:00,0.00014348782268601754,0.2827984707470993
2017-09-27 07:00:00,0.00014924877014324184,0.2930895779843827
2017-09-27 08:00:00,0.0001495801812591268,0.2934431464890224
2017-09-27 09:00:00,0.0001495801812591268,0.29380273480452834
2017-09-27 10:00:00,0.0001495801812591268,0.2941492592565846
2017-09-27 11:00:00,0.0001495801812591268,0.29450215438659877
2017-09-27 12:00:00,0.000150514727629692,0.29485996561304645
2017-09-27 13:00:00,0.00015076732555483418,0.2956452473848778
2017-09-27 14:00:00,0.00015076732555483418,0.2967764148591818
2017-09-27 15:00:00,0.00015076732555483418,0.2975067407537041
2017-09-27 16:00:00,0.00015076732555483418,0.2980004470257798
2017-09-27 17:00:00,0.00015076732555483418,0.2984987353450747
2017-09-27 18:00:00,0.00015076732555483418,0.2989890453951778
2017-09-27 19:00:00,0.00015076732555483418,0.2994919421426761
2017-09-27 20:00:00,0.00015076732555483418,0.30006264923186987
2017-09-27 21:00:00,0.00015076732555483418,0.3005949360447446
2017-09-27 22:00:00,0.00015076732555483418,0.3012200268736493
2017-09-27 23:00:00,0.00015076732555483418,0.3017918973642528
2017-09-28 00:00:00,0.00015076732555483418,0.3025139894237975
2017-09-28 01:00:00,0.00015126229877368327,0.3032606662524193
2017-09-28 02:00:00,0.00015195446985054152,0.30413699836434605
2017-09-28 03:00:00,0.00015195446985054152,0.3051924240540101
2017-09-28 04:00:00,0.00015195446985054152,0.3064541698163089
2017-09-28 05:00:00,0.00015195446985054152,0.30704381614392917
2017-09-28 06:00:00,0.00015195446985054152,0.3074074133797692
2017-09-28 07:00:00,0.00015195446985054152,0.3077709634595997
2017-09-28 08:00:00,0.00015195446985054152,0.3081263281795113
2017-09-28 09:00:00,0.00015195446985054152,0.30847972388870354
2017-09-28 10:00:00,0.00015195446985054152,0.30883986158820853
2017-09-28 11:00:00,0.00015195446985054152,0.30918996165293094
2017-09-28 12:00:00,0.00015195446985054152,0.30955251123393
2017-09-28 13:00:00,0.00015195446985054152,0.31026469096836784
2017-09-28 14:00:00,0.00015195446985054152,0.31134288674514815
2017-09-28 15:00:00,0.00015195446985054152,0.3121284979495216
2017-09-28 16:00:00,0.00015195446985054152,0.31279909333832995
2017-09-28 17:00:00,0.00015195446985054152,0.31349168486212625
2017-09-28 18:00:00,0.0001527244648312295,0.3141811347404489
2017-09-28 19:00:00,0.0001531416141462489,0.31490010988669276
2017-09-28 20:00:00,0.0001531416141462489,0.315595183531354
2017-09-28 21:00:00,0.0001531416141462489,0.3162287644205468
2017-09-28 22:00:00,0.0001531416141462489,0.31675030362039774
2017-09-28 23:00:00,0.0001531416141462489,0.31710959910697734
2017-09-29 00:00:00,0.00015568704937362807,0.3175771285175704
2017-09-29 01:00:00,0.00015907733562478565,0.31816643683882867
2017-09-29 02:00:00,0.00015907733562478565,0.31873842967124716
2017-09-29 03:00:00,0.00015907733562478565,0.3200533924742241
2017-09-29 04:00:00,0.00015907733562478565,0.3211419869755102
2017-09-29 05:00:00,0.00015907733562478565,0.32165097410300786
2017-09-29 06:00:00,0.00015907733562478565,0.3220282535066182
2017-09-29 07:00:00,0.00015907733562478565,0.3223881435546326
2017-09-29 08:00:00,0.00015907733562478565,0.32274968802012793
2017-09-29 09:00:00,0.0001598305127279511,0.32310560113475173
2017-09-29 10:00:00,0.00016026447992049302,0.32346934148743184
2017-09-29 11:00:00,0.00016026447992049302,0.32382626565328076
2017-09-29 12:00:00,0.00016058039220807291,0.3242055447355048
2017-09-29 13:00:00,0.00016263876851190773,0.3248203539055218
2017-09-29 14:00:00,0.0001636056315883005,0.3257424715348355
2017-09-29 15:00:00,0.00016382591280761507,0.32656162385247256
2017-09-29 16:00:00,0.00016382591280761507,0.3271933791775485
2017-09-29 17:00:00,0.00016382591280761507,0.3277947488848511
2017-09-29 18:00:00,0.00016382591280761507,0.3284008355121554
2017-09-29 19:00:00,0.00016382591280761507,0.3290421114047205
2017-09-29 20:00:00,0.00016382591280761507,0.32965878307223256
2017-09-29 21:00:00,0.00016382591280761507,0.3302809759500065
2017-09-29 22:00:00,0.00016403102496092897,0.33090975154290014
2017-09-29 23:00:00,0.00016847622082374428,0.3316119355223681
2017-09-30 00:00:00,0.00017066716157393308,0.33242946639875465
2017-09-30 01:00:00,0.00017094877858185923,0.33338756604190894
2017-09-30 02:00:00,0.00017137351242987897,0.3350506915560702
2017-09-30 03:00:00,0.00017213592287756657,0.33630401815697636
2017-09-30 04:00:00,0.00017213592287756657,0.33747612694041623
2017-09-30 05:00:00,0.00017213592287756657,0.33826355447556206
2017-09-30 06:00:00,0.00017213592287756657,0.3386570196023575
2017-09-30 07:00:00,0.00017259231390680518,0.3390125548093805
2017-09-30 08:00:00,0.00017332306717327394,0.3393756323398288
2017-09-30 09:00:00,0.00017332306717327394,0.33971624019662017
2017-09-30 10:00:00,0.00017332306717327394,0.3400698548679825
2017-09-30 11:00:00,0.00017332306717327394,0.34042539106429237
2017-09-30 12:00:00,0.00017332306717327394,0.3407742489144143
2017-09-30 13:00:00,0.00017332306717327394,0.341142581536945
2017-09-30 14:00:00,0.00017332306717327394,0.34149879902217567
2017-09-30 15:00:00,0.00017332306717327394,0.3418511843396674
2017-09-30 16:00:00,0.00017379825465386122,0.34241507820989064
2017-09-30 17:00:00,0.00017825697077115545,0.34325881859422797
2017-09-30 18:00:00,0.0001792587886518107,0.3439129562059502
2017-09-30 19:00:00,0.0001792587886518107,0.3442981113226757
2017-09-30 20:00:00,0.0001792587886518107,0.3446897884782568
2017-09-30 21:00:00,0.00017935936615464147,0.3450489817385221
2017-09-30 22:00:00,0.00018293761691928604,0.34559516341585345
2017-09-30 23:00:00,0.00018881035379768947,0.3464890253621178
2017-10-01 00:00:00,0.00019113023160888427,0.3470581116695856
2017-10-01 01:00:00,0.00019113023160888427,0.34741757203731743
2017-10-01 02:00:00,0.00019195265879596598,0.34784949833095763
2017-10-01 03:00:00,0.00019620263537459832,0.3486492629334343
2017-10-01 04:00:00,0.00019706595308742104,0.34953926567145066
2017-10-01 05:00:00,0.0001974521047458303,0.3506310746956797
2017-10-01 06:00:00,0.0001982530973831284,0.3510678709190308
2017-10-01 07:00:00,0.0001982530973831284,0.35142916080802716
2017-10-01 08:00:00,0.0001982530973831284,0.35178862018647206
2017-10-01 09:00:00,0.0001982530973831284,0.35214792061948624
2017-10-01 10:00:00,0.00019827189383447708,0.3525298414275305
2017-10-01 11:00:00,0.00019944024167883575,0.35287802128635465
