Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,177496,-,-,-,42.37,-124.1,-8,710,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2015,1,2,17,0,0,0,0,0,0,0,0,3,91.57000000000001,0,0.096,2.6,1.393,13.100000000000001,89.79,4,950,0.0000,0.0000,N/A
2015,1,2,17,30,0,0,0,0,0,0,0,3,96.48,0,0.096,2.6,1.391,13.100000000000001,89.8,4,950,0.0000,0.0000,N/A
2015,1,2,18,0,0,0,0,0,0,0,0,3,101.58,0,0.096,2.7,1.3900000000000001,19.400000000000002,89.01,4,950,0.0000,0.0000,N/A
2015,1,2,18,30,0,0,0,0,0,0,0,3,106.84,0,0.096,2.5,1.399,19.400000000000002,89.02,4,950,0.0000,0.0000,N/A
2015,1,2,19,0,0,0,0,0,0,0,0,3,112.22,0,0.096,2.3000000000000003,1.409,28.3,88.48,4,950,0.0000,0.0000,N/A
2015,1,2,19,30,0,0,0,0,0,0,0,3,117.69,0,0.096,2.3000000000000003,1.413,28.3,94.87,3,950,0.0000,0.0000,N/A
2015,1,2,20,0,0,0,0,0,0,0,0,2,123.21000000000001,0,0.096,2.3000000000000003,1.417,37.7,92.4,3,950,0.0000,0.0000,N/A
2015,1,2,20,30,0,0,0,0,0,0,0,2,128.75,0,0.096,2.4000000000000004,1.405,37.7,92.4,3,950,0.0000,0.0000,N/A
2015,1,2,21,0,0,0,0,0,0,0,0,2,134.25,0,0.096,2.5,1.393,35,89.82000000000001,3,950,0.0000,0.0000,N/A
2015,1,2,21,30,0,0,0,0,0,0,0,2,139.67000000000002,0,0.096,2.4000000000000004,1.3900000000000001,35,89.82000000000001,3,950,0.0000,0.0000,N/A
2015,1,2,22,0,0,0,0,0,0,0,0,2,144.91,0,0.096,2.3000000000000003,1.387,38.7,88.85000000000001,3,950,0.0000,0.0000,N/A
2015,1,2,22,30,0,0,0,0,0,0,0,2,149.84,0,0.096,2.2,1.3900000000000001,38.7,88.85000000000001,3,950,0.0000,0.0000,N/A
2015,1,2,23,0,0,0,0,0,0,0,0,2,154.25,0,0.096,2.1,1.3940000000000001,37.9,88.53,3,950,0.0000,0.0000,N/A
2015,1,2,23,30,0,0,0,0,0,0,1,2,157.8,0,0.096,2.1,1.3880000000000001,37.9,88.53,3,950,0.0000,0.0000,N/A
2015,1,3,0,0,0,0,0,0,0,0,0,2,159.99,0,0.096,2.1,1.383,32,88.03,3,950,0.0000,0.0000,N/A
2015,1,3,0,30,0,0,0,0,0,0,0,2,160.37,0,0.096,2.2,1.36,32,88.04,3,950,0.0000,0.0000,N/A
2015,1,3,1,0,0,0,0,0,0,0,1,2,158.82,0,0.096,2.3000000000000003,1.338,22.5,87.83,4,950,0.0000,0.0000,N/A
2015,1,3,1,30,0,0,0,0,0,0,0,2,155.72,0,0.096,2.4000000000000004,1.308,22.5,87.85000000000001,3,950,0.0000,0.0000,N/A
2015,1,3,2,0,0,0,0,0,0,0,0,2,151.58,0,0.096,2.6,1.278,23.1,87.55,3,950,0.0000,0.0000,N/A
2015,1,3,2,30,0,0,0,0,0,0,4,2,146.81,0,0.096,2.6,1.244,23.1,87.55,3,950,0.0000,0.0000,N/A
2015,1,3,3,0,0,0,0,0,0,0,4,2,141.67000000000002,0,0.096,2.6,1.21,31.900000000000002,86.92,3,950,0.0000,0.0000,N/A
2015,1,3,3,30,0,0,0,0,0,0,1,2,136.31,0,0.096,2.5,1.162,31.900000000000002,86.9,3,950,0.0000,0.0000,N/A
2015,1,3,4,0,0,0,0,0,0,0,1,1,130.83,0,0.096,2.4000000000000004,1.115,42.300000000000004,86.17,3,950,0.0000,0.0000,N/A
2015,1,3,4,30,0,0,0,0,0,0,4,1,125.3,0,0.096,2.3000000000000003,1.075,42.300000000000004,86.16,3,950,0.0000,0.0000,N/A
2015,1,3,5,0,0,0,0,0,0,0,7,1,119.76,0,0.096,2.2,1.036,51.7,85.26,3,950,0.0000,0.0000,N/A
2015,1,3,5,30,0,0,0,0,0,0,4,1,114.27,0,0.096,2.1,1.018,51.7,85.26,3,950,0.0000,0.0000,N/A
2015,1,3,6,0,0,0,0,0,0,0,4,1,108.84,0,0.096,2,1,55.300000000000004,83.53,3,950,0.0000,0.0000,N/A
2015,1,3,6,30,0,0,0,0,0,0,4,1,103.53,0,0.096,1.9000000000000001,1.01,55.300000000000004,83.54,3,950,0.0000,0.0000,N/A
2015,1,3,7,0,0,0,0,0,0,0,4,1,98.36,0,0.096,1.9000000000000001,1.02,54.300000000000004,81.62,3,950,0.0000,0.0000,N/A
2015,1,3,7,30,0,0,0,0,0,0,1,1,93.37,0,0.096,1.9000000000000001,1.041,54.300000000000004,81.64,3,950,0.0000,0.0000,N/A
2015,1,3,8,0,16,0,16,12,188,16,4,1,88.60000000000001,4,0.096,1.9000000000000001,1.063,51,85.29,3,950,0.0000,0.0000,N/A
2015,1,3,8,30,29,452,75,29,452,75,0,1,84.11,0,0.096,1.7000000000000002,1.072,51,79.54,4,950,0.0000,0.0000,N/A
2015,1,3,9,0,65,156,92,39,615,147,4,3,79.94,0,0.096,1.6,1.082,52.400000000000006,81.85000000000001,5,950,4.3863,3.3429,N/A
2015,1,3,9,30,47,708,217,47,708,217,0,3,76.15,0,0.096,1.4000000000000001,1.085,52.400000000000006,81.84,5,950,10.5103,8.0603,N/A
2015,1,3,10,0,56,752,278,56,752,278,0,2,72.82000000000001,0,0.096,1.2000000000000002,1.089,51.900000000000006,75.65,6,950,13.8673,10.6962,N/A
2015,1,3,10,30,60,795,332,60,795,332,0,2,70.01,0,0.096,0.9,1.085,51.900000000000006,70.65,7,950,16.9948,13.1605,N/A
2015,1,3,11,0,62,828,375,62,828,375,0,3,67.78,0,0.096,0.7000000000000001,1.083,31.200000000000003,66.32000000000001,8,950,19.5697,15.1932,N/A
2015,1,3,11,30,127,512,333,64,846,406,3,3,66.21000000000001,0,0.096,0.6000000000000001,1.077,31.200000000000003,66.3,8,950,17.5991,13.6843,N/A
2015,1,3,12,0,65,858,423,65,858,423,0,3,65.33,0,0.096,0.6000000000000001,1.072,11.3,62.68,9,950,22.5068,17.5138,N/A
2015,1,3,12,30,65,860,426,65,860,426,0,3,65.19,0,0.096,0.6000000000000001,1.066,11.3,62.660000000000004,9,950,22.6902,17.6586,N/A
2015,1,3,13,0,64,855,415,64,855,415,0,3,65.77,0,0.096,0.6000000000000001,1.06,357.90000000000003,64.24,9,950,22.0076,17.1188,N/A
2015,1,3,13,30,62,840,390,62,840,390,1,3,67.07000000000001,0,0.096,0.6000000000000001,1.068,357.90000000000003,64.25,9,950,20.4713,15.9046,N/A
2015,1,3,14,0,133,353,259,61,810,351,4,4,69.04,0,0.096,0.7000000000000001,1.077,310.70000000000005,67.94,9,950,13.3720,10.3672,N/A
2015,1,3,14,30,116,328,219,57,772,301,4,4,71.63,0,0.096,0.9,1.098,310.70000000000005,72.66,8,950,11.0459,8.5352,N/A
2015,1,3,15,0,65,563,213,53,713,240,7,5,74.76,0,0.096,1.1,1.12,281.1,76.75,8,950,10.4377,8.0248,N/A
2015,1,3,15,30,46,630,173,46,630,173,0,5,78.37,0,0.096,1.3,1.168,281.1,82.14,7,950,8.2659,6.3135,N/A
2015,1,3,16,0,36,493,101,36,493,101,0,3,82.39,0,0.096,1.5,1.217,278.40000000000003,80.9,6,950,0.0000,0.0000,N/A
2015,1,3,16,30,20,277,36,20,277,36,4,3,86.76,4,0.096,1.4000000000000001,1.2690000000000001,278.40000000000003,86.67,5,950,0.0000,0.0000,N/A
2015,1,3,17,0,0,0,0,0,0,0,4,3,91.43,0,0.096,1.4000000000000001,1.321,262.7,84.77,5,950,0.0000,0.0000,N/A
2015,1,3,17,30,0,0,0,0,0,0,4,3,96.33,0,0.096,1.2000000000000002,1.359,262.7,90.85000000000001,4,950,0.0000,0.0000,N/A
2015,1,3,18,0,0,0,0,0,0,0,7,3,101.43,0,0.096,1.1,1.397,230.70000000000002,91.12,4,950,0.0000,0.0000,N/A
2015,1,3,18,30,0,0,0,0,0,0,4,3,106.69,0,0.096,1.2000000000000002,1.415,230.70000000000002,91.12,4,950,0.0000,0.0000,N/A
2015,1,3,19,0,0,0,0,0,0,0,4,3,112.08,0,0.096,1.3,1.433,201.70000000000002,92.63,4,950,0.0000,0.0000,N/A
2015,1,3,19,30,0,0,0,0,0,0,7,3,117.55,0,0.096,1.4000000000000001,1.454,201.70000000000002,92.63,4,950,0.0000,0.0000,N/A
2015,1,3,20,0,0,0,0,0,0,0,4,4,123.07000000000001,0,0.096,1.6,1.475,184.9,93.95,4,950,0.0000,0.0000,N/A
2015,1,3,20,30,0,0,0,0,0,0,4,4,128.6,0,0.096,1.7000000000000002,1.526,184.9,93.95,4,950,0.0000,0.0000,N/A
2015,1,3,21,0,0,0,0,0,0,0,7,4,134.11,0,0.096,1.8,1.578,196.8,96.55,4,950,0.0000,0.0000,N/A
2015,1,3,21,30,0,0,0,0,0,0,7,4,139.52,0,0.096,2,1.641,196.8,96.57000000000001,4,950,0.0000,0.0000,N/A
2015,1,3,22,0,0,0,0,0,0,0,7,4,144.76,0,0.096,2.2,1.705,207.60000000000002,98.3,4,950,0.0000,0.0000,N/A
2015,1,3,22,30,0,0,0,0,0,0,7,4,149.69,0,0.096,2.2,1.7570000000000001,207.60000000000002,98.32000000000001,4,950,0.0000,0.0000,N/A
2015,1,3,23,0,0,0,0,0,0,0,7,4,154.11,0,0.096,2.3000000000000003,1.809,202.8,100,4,950,0.0000,0.0000,N/A
2015,1,3,23,30,0,0,0,0,0,0,7,4,157.66,0,0.096,2.2,1.841,202.8,100,4,950,0.0000,0.0000,N/A
2015,1,4,0,0,0,0,0,0,0,0,7,4,159.88,0,0.096,2.1,1.874,191.9,100,4,950,0.0000,0.0000,N/A
2015,1,4,0,30,0,0,0,0,0,0,7,4,160.28,0,0.096,2.1,1.871,191.9,100,4,950,0.0000,0.0000,N/A
2015,1,4,1,0,0,0,0,0,0,0,7,4,158.76,0,0.096,2.1,1.869,192.8,100,4,950,0.0000,0.0000,N/A
2015,1,4,1,30,0,0,0,0,0,0,6,4,155.69,0,0.096,2.1,1.867,192.8,100,4,950,0.0000,0.0000,N/A
2015,1,4,2,0,0,0,0,0,0,0,6,4,151.57,0,0.096,2.2,1.865,198,100,4,950,0.0000,0.0000,N/A
2015,1,4,2,30,0,0,0,0,0,0,6,4,146.82,0,0.096,2.2,1.883,198,100,4,950,0.0000,0.0000,N/A
2015,1,4,3,0,0,0,0,0,0,0,6,4,141.69,0,0.096,2.3000000000000003,1.9020000000000001,197.8,100,4,950,0.0000,0.0000,N/A
2015,1,4,3,30,0,0,0,0,0,0,6,4,136.33,0,0.096,2.3000000000000003,1.94,197.8,100,4,950,0.0000,0.0000,N/A
2015,1,4,4,0,0,0,0,0,0,0,6,4,130.85,0,0.096,2.3000000000000003,1.978,192,100,5,950,0.0000,0.0000,N/A
2015,1,4,4,30,0,0,0,0,0,0,7,4,125.32000000000001,0,0.096,2.3000000000000003,2.001,192,100,5,950,0.0000,0.0000,N/A
2015,1,4,5,0,0,0,0,0,0,0,4,5,119.79,0,0.096,2.4000000000000004,2.025,185.10000000000002,98.57000000000001,5,950,0.0000,0.0000,N/A
2015,1,4,5,30,0,0,0,0,0,0,4,5,114.29,0,0.096,2.4000000000000004,2.004,185.10000000000002,98.58,5,950,0.0000,0.0000,N/A
2015,1,4,6,0,0,0,0,0,0,0,7,5,108.86,0,0.096,2.4000000000000004,1.984,188.9,97.29,5,950,0.0000,0.0000,N/A
2015,1,4,6,30,0,0,0,0,0,0,4,4,103.54,0,0.096,2.4000000000000004,1.984,188.9,100,4,950,0.0000,0.0000,N/A
2015,1,4,7,0,0,0,0,0,0,0,4,4,98.37,0,0.096,2.5,1.985,191.5,100,4,950,0.0000,0.0000,N/A
2015,1,4,7,30,0,0,0,0,0,0,4,4,93.37,0,0.096,2.4000000000000004,2.019,191.5,100,4,950,0.0000,0.0000,N/A
2015,1,4,8,0,4,0,4,12,150,16,4,5,88.59,4,0.096,2.3000000000000003,2.053,190.70000000000002,99.31,5,950,0.0000,0.0000,N/A
2015,1,4,8,30,22,0,22,30,407,72,4,5,84.09,4,0.096,2.4000000000000004,2.086,190.70000000000002,99.35000000000001,5,950,0.0000,0.0000,N/A
2015,1,4,9,0,42,0,42,42,551,139,4,6,79.91,0,0.096,2.5,2.119,189.3,95.68,6,950,2.0024,1.5261,N/A
2015,1,4,9,30,69,0,69,51,646,206,4,6,76.12,0,0.096,2.6,2.1430000000000002,189.3,95.69,6,960,3.3428,2.5637,N/A
